App,Category,Rating,Reviews,Installs,Type,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Reviews_numeric,Reviews_isnull,Price Numerical,Positive Ratio
BBW Dating & Curvy Singles Chat- LargeFriends,DATING,4.4,218.0,"10,000+",Free,Mature 17+,Dating,2018-07-23,5.2.9,4.1 and up,218.0,False,0.0,0.6
"Hide App, Private Dating, Safe Chat - PrivacyHider",DATING,4.4,35205.0,"1,000,000+",Free,Everyone,Dating,2018-05-21,2.9.6,4.0 and up,35205.0,False,0.0,0.39622641509433965
Hitwe - meet people and chat,DATING,4.2,243950.0,"10,000,000+",Free,Mature 17+,Dating,2018-05-10,4.3.2,4.1 and up,243950.0,False,0.0,0.2222222222222222
FERZU - Furries Social Network,DATING,3.9,1576.0,"10,000+",Free,Mature 17+,Dating,2018-02-16,4.4.1,4.1 and up,1576.0,False,0.0,0.6410256410256411
95Live -SG#1 Live Streaming App,DATING,4.1,4954.0,"1,000,000+",Free,Teen,Dating,2018-08-01,8.7.2,4.2 and up,4954.0,False,0.0,0.4358974358974359
"Hily: Dating, Chat, Match, Meet & Hook up",DATING,4.1,2560.0,"100,000+",Free,Mature 17+,Dating,2018-08-01,2.5.2,4.1 and up,2560.0,False,0.0,0.5490196078431373
Black People Meet Singles Date,DATING,3.9,10212.0,"1,000,000+",Free,Mature 17+,Dating,2018-07-25,1.9.7,4.4 and up,10212.0,False,0.0,0.6785714285714286
Free Dating & Flirt Chat - Choice of Love,DATING,4.0,42197.0,"5,000,000+",Free,Mature 17+,Dating,2018-07-24,Varies with device,Varies with device,42197.0,False,0.0,0.2857142857142857
BBW Dating & Plus Size Chat,DATING,4.4,12633.0,"1,000,000+",Free,Mature 17+,Dating,2018-07-27,3.5.0.1,4.1 and up,12633.0,False,0.0,0.6216216216216216
"2Date Dating App, Love and matching",DATING,4.4,41605.0,"500,000+",Free,Mature 17+,Dating,2018-07-26,4.813,4.0.3 and up,41605.0,False,0.0,0.6842105263157895
BBW Dating & Curvy Singles Chat- LargeFriends,DATING,4.4,218.0,"10,000+",Free,Mature 17+,Dating,2018-07-23,5.2.9,4.1 and up,218.0,False,0.0,0.6
FlirtChat - ♥Free Dating/Flirting App♥,DATING,4.3,2433.0,"500,000+",Free,Mature 17+,Dating,2018-07-26,12.0.4,4.1 and up,2433.0,False,0.0,0.7285714285714285
Free Dating App - Meet Local Singles - Flirt Chat,DATING,4.1,825.0,"100,000+",Free,Mature 17+,Dating,2017-12-28,1.0.5,4.0 and up,825.0,False,0.0,0.40298507462686567
Free Live Talk-Video Call,DATING,4.7,158.0,"10,000+",Free,Mature 17+,Dating,2018-07-05,8.2,4.0.3 and up,158.0,False,0.0,0.0
Free Dating Hook Up Messenger,DATING,3.3,1157.0,"100,000+",Free,Mature 17+,Dating,2017-01-27,5.0.1,4.2 and up,1157.0,False,0.0,0.671875
"Free Dating App - YoCutie - Flirt, Chat & Meet",DATING,4.1,97699.0,"1,000,000+",Free,Mature 17+,Dating,2018-07-10,1.230,4.0.3 and up,97699.0,False,0.0,0.6101694915254238
Duolingo: Learn Languages Free,EDUCATION,4.7,6289924.0,"100,000,000+",Free,Everyone,Education;Education,2018-08-01,Varies with device,Varies with device,6289924.0,False,0.0,0.8333333333333334
Babbel – Learn Languages,EDUCATION,4.3,266948.0,"10,000,000+",Free,Everyone,Education,2018-07-30,20.7.2,4.4 and up,266948.0,False,0.0,0.7083333333333334
Flippy Campus - Buy & sell on campus at a discount,EDUCATION,4.0,889.0,"500,000+",Free,Everyone,Education,2018-03-09,2.2.4,4.2 and up,889.0,False,0.0,0.7647058823529411
ABC Preschool Free,EDUCATION,3.8,27572.0,"5,000,000+",Free,Everyone,Education;Education,2017-10-25,3.0,2.3 and up,27572.0,False,0.0,0.5277777777777778
English with Lingualeo,EDUCATION,4.7,254519.0,"5,000,000+",Free,Everyone,Education,2018-07-20,2.8.1,4.1 and up,254519.0,False,0.0,0.5
Brilliant,EDUCATION,4.5,41185.0,"1,000,000+",Free,Everyone,Education,2018-08-03,Varies with device,Varies with device,41185.0,False,0.0,0.75
C++ Tutorials,EDUCATION,4.1,358.0,"50,000+",Free,Everyone,Education,2014-08-21,1.1,2.3 and up,358.0,False,0.0,0.8888888888888888
C++ Programming,EDUCATION,4.3,11904.0,"1,000,000+",Free,Everyone,Education,2015-08-22,2.0,2.3 and up,11904.0,False,0.0,0.6666666666666666
C Programming,EDUCATION,4.3,22251.0,"1,000,000+",Free,Everyone,Education,2015-06-28,3.0,2.3 and up,22251.0,False,0.0,0.9142857142857143
GMAT Question Bank,EDUCATION,4.2,240.0,"10,000+",Free,Everyone,Education,2015-04-29,1.2.0,2.3.3 and up,240.0,False,0.0,0.7058823529411765
GRE Tutor,EDUCATION,4.0,275.0,"50,000+",Free,Everyone,Education,2013-12-02,2.9,2.1 and up,275.0,False,0.0,0.8205128205128205
GRE Flashcards,EDUCATION,4.5,13791.0,"500,000+",Free,Everyone,Education,2018-06-06,Varies with device,Varies with device,13791.0,False,0.0,0.7777777777777778
GMAT Math Flashcards,EDUCATION,4.4,1769.0,"100,000+",Free,Everyone,Education,2018-07-11,Varies with device,Varies with device,1769.0,False,0.0,0.9444444444444444
GRE Prep & Practice by Magoosh,EDUCATION,4.4,3963.0,"100,000+",Free,Everyone,Education,2018-06-06,Varies with device,Varies with device,3963.0,False,0.0,0.7777777777777778
Duolingo: Learn Languages Free,EDUCATION,4.7,6290507.0,"100,000,000+",Free,Everyone,Education;Education,2018-08-01,Varies with device,Varies with device,6290507.0,False,0.0,0.8333333333333334
Brilliant,EDUCATION,4.5,41185.0,"1,000,000+",Free,Everyone,Education,2018-08-03,Varies with device,Varies with device,41185.0,False,0.0,0.75
Babbel – Learn Languages,EDUCATION,4.3,266935.0,"10,000,000+",Free,Everyone,Education,2018-07-30,20.7.2,4.4 and up,266935.0,False,0.0,0.7083333333333334
Duolingo: Learn Languages Free,EDUCATION,4.7,6290507.0,"100,000,000+",Free,Everyone,Education;Education,2018-08-01,Varies with device,Varies with device,6290507.0,False,0.0,0.8333333333333334
Babbel – Learn Spanish,EDUCATION,4.4,54798.0,"1,000,000+",Free,Everyone,Education,2018-07-30,20.7.2,4.4 and up,54798.0,False,0.0,0.8461538461538461
HomeWork,EDUCATION,4.3,16195.0,"1,000,000+",Free,Everyone,Education,2016-09-20,8.5.2,4.0 and up,16195.0,False,0.0,1.0
Common Core,EDUCATION,4.0,835.0,"100,000+",Free,Everyone,Education,2016-12-20,2.3.1,2.3 and up,835.0,False,0.0,0.5
Homework Planner,EDUCATION,4.0,2525.0,"100,000+",Free,Everyone,Education,2015-01-11,15.9.4,4.0 and up,2525.0,False,0.0,0.8918918918918919
Edmodo,EDUCATION,4.1,200058.0,"10,000,000+",Free,Everyone,Education,2018-07-20,9.12.5,4.0.3 and up,200058.0,False,0.0,0.7714285714285715
Duolingo: Learn Languages Free,EDUCATION,4.7,6290507.0,"100,000,000+",Free,Everyone,Education;Education,2018-08-01,Varies with device,Varies with device,6290507.0,False,0.0,0.8333333333333334
"HelloTalk — Chat, Speak & Learn Foreign Languages",EDUCATION,4.4,84309.0,"5,000,000+",Free,Everyone,Education,2018-07-25,2.6.6,4.1 and up,84309.0,False,0.0,0.6666666666666666
Babbel – Learn Languages,EDUCATION,4.3,266948.0,"10,000,000+",Free,Everyone,Education,2018-07-30,20.7.2,4.4 and up,266948.0,False,0.0,0.7083333333333334
Canvas Student,EDUCATION,4.5,42828.0,"1,000,000+",Free,Everyone,Education,2018-07-20,Varies with device,Varies with device,42828.0,False,0.0,0.5
EasyBib: Citation Generator,EDUCATION,3.5,1405.0,"100,000+",Free,Everyone,Education,2018-03-29,2.4.4,4.0 and up,1405.0,False,0.0,0.39473684210526316
"HelloTalk — Chat, Speak & Learn Foreign Languages",EDUCATION,4.4,84311.0,"5,000,000+",Free,Everyone,Education,2018-07-25,2.6.6,4.1 and up,84311.0,False,0.0,0.6666666666666666
Hotstar,ENTERTAINMENT,4.3,4885646.0,"100,000,000+",Free,Teen,Entertainment,2018-08-03,Varies with device,Varies with device,4885646.0,False,0.0,0.4375
H TV,ENTERTAINMENT,4.3,103078.0,"5,000,000+",Free,Everyone,Entertainment,2018-07-05,4.6.2,2.3.3 and up,103078.0,False,0.0,0.6410256410256411
DStv Now,ENTERTAINMENT,3.9,34923.0,"5,000,000+",Free,Teen,Entertainment,2018-07-27,Varies with device,Varies with device,34923.0,False,0.0,0.5641025641025641
BBC Media Player,ENTERTAINMENT,3.4,87384.0,"10,000,000+",Free,Everyone,Entertainment,2016-09-14,Varies with device,Varies with device,87384.0,False,0.0,0.5
Amazon Prime Video,ENTERTAINMENT,4.2,411683.0,"50,000,000+",Free,Teen,Entertainment,2018-08-02,3.0.231.18141,4.1 and up,411683.0,False,0.0,1.0
Cinemark Theatres,ENTERTAINMENT,4.1,21867.0,"1,000,000+",Free,Teen,Entertainment,2018-07-12,2.19.0,5.0 and up,21867.0,False,0.0,0.5
Fandango Movies - Times + Tickets,ENTERTAINMENT,4.6,243747.0,"10,000,000+",Free,Teen,Entertainment,2018-08-02,Varies with device,Varies with device,243747.0,False,0.0,0.7121212121212122
Harkins Theatres,ENTERTAINMENT,4.3,1511.0,"100,000+",Free,Everyone,Entertainment,2018-06-11,2.1.1,4.1 and up,1511.0,False,0.0,0.5454545454545454
AMC Theatres,ENTERTAINMENT,4.3,44550.0,"1,000,000+",Free,Everyone,Entertainment,2018-07-18,6.18.3,5.0 and up,44550.0,False,0.0,0.8333333333333334
Food Network,ENTERTAINMENT,4.1,7813.0,"500,000+",Free,Teen,Entertainment,2018-07-27,Varies with device,Varies with device,7813.0,False,0.0,0.43661971830985913
Cooking Channel,ENTERTAINMENT,4.1,1033.0,"100,000+",Free,Teen,Entertainment,2018-07-27,Varies with device,Varies with device,1033.0,False,0.0,0.7435897435897436
Animal Planet GO,ENTERTAINMENT,4.2,2442.0,"100,000+",Free,Teen,Entertainment,2018-07-24,2.9.4,4.1 and up,2442.0,False,0.0,0.6666666666666666
Crunchyroll - Everything Anime,ENTERTAINMENT,3.7,310066.0,"10,000,000+",Free,Teen,Entertainment,2018-03-05,Varies with device,Varies with device,310066.0,False,0.0,0.875
Acorn TV: World-class TV from Britain and Beyond,ENTERTAINMENT,3.0,493.0,"50,000+",Free,Everyone,Entertainment,2018-06-15,2.0.0,4.4 and up,493.0,False,0.0,0.6086956521739131
HISTORY: Watch TV Show Full Episodes & Specials,ENTERTAINMENT,4.1,33387.0,"1,000,000+",Free,Teen,Entertainment,2018-07-16,3.1.4,4.4 and up,33387.0,False,0.0,0.8032786885245902
FOX NOW - On Demand & Live TV,ENTERTAINMENT,3.9,60841.0,"5,000,000+",Free,Teen,Entertainment,2018-07-26,Varies with device,4.4 and up,60841.0,False,0.0,0.5272727272727272
A&E - Watch Full Episodes of TV Shows,ENTERTAINMENT,4.0,29706.0,"1,000,000+",Free,Teen,Entertainment,2018-07-16,3.1.4,4.4 and up,29706.0,False,0.0,0.7894736842105263
BET NOW - Watch Shows,ENTERTAINMENT,4.2,14807.0,"1,000,000+",Free,Teen,Entertainment,2018-07-08,11.45.0,4.4 and up,14807.0,False,0.0,0.3611111111111111
Comedy Central,ENTERTAINMENT,3.9,22378.0,"1,000,000+",Free,Teen,Entertainment,2018-07-08,11.45.0,4.4 and up,22378.0,False,0.0,0.525
Crunchyroll - Everything Anime,ENTERTAINMENT,3.7,310095.0,"10,000,000+",Free,Teen,Entertainment,2018-03-05,Varies with device,Varies with device,310095.0,False,0.0,0.875
FOX NOW - On Demand & Live TV,ENTERTAINMENT,3.9,60841.0,"5,000,000+",Free,Teen,Entertainment,2018-07-26,Varies with device,4.4 and up,60841.0,False,0.0,0.5272727272727272
CW Seed,ENTERTAINMENT,4.5,16372.0,"500,000+",Free,Teen,Entertainment,2018-07-18,1.16,4.4 and up,16372.0,False,0.0,0.6944444444444444
HISTORY: Watch TV Show Full Episodes & Specials,ENTERTAINMENT,4.1,33387.0,"1,000,000+",Free,Teen,Entertainment,2018-07-16,3.1.4,4.4 and up,33387.0,False,0.0,0.8032786885245902
A&E - Watch Full Episodes of TV Shows,ENTERTAINMENT,4.0,29706.0,"1,000,000+",Free,Teen,Entertainment,2018-07-16,3.1.4,4.4 and up,29706.0,False,0.0,0.7894736842105263
BET NOW - Watch Shows,ENTERTAINMENT,4.2,14807.0,"1,000,000+",Free,Teen,Entertainment,2018-07-08,11.45.0,4.4 and up,14807.0,False,0.0,0.3611111111111111
HBO GO: Stream with TV Package,ENTERTAINMENT,3.8,87723.0,"10,000,000+",Free,Teen,Entertainment,2018-07-19,16.0.0.437,4.1 and up,87723.0,False,0.0,0.24
FOX,ENTERTAINMENT,3.7,197774.0,"10,000,000+",Free,Mature 17+,Entertainment,2018-06-25,6.6.1,4.4 and up,197774.0,False,0.0,0.5641025641025641
Crunchyroll - Everything Anime,ENTERTAINMENT,3.7,310066.0,"10,000,000+",Free,Teen,Entertainment,2018-03-05,Varies with device,Varies with device,310066.0,False,0.0,0.875
Food Network,ENTERTAINMENT,4.1,7813.0,"500,000+",Free,Teen,Entertainment,2018-07-27,Varies with device,Varies with device,7813.0,False,0.0,0.43661971830985913
FOX NOW - On Demand & Live TV,ENTERTAINMENT,3.9,60841.0,"5,000,000+",Free,Teen,Entertainment,2018-07-26,Varies with device,4.4 and up,60841.0,False,0.0,0.5272727272727272
HISTORY: Watch TV Show Full Episodes & Specials,ENTERTAINMENT,4.1,33387.0,"1,000,000+",Free,Teen,Entertainment,2018-07-16,3.1.4,4.4 and up,33387.0,False,0.0,0.8032786885245902
A&E - Watch Full Episodes of TV Shows,ENTERTAINMENT,4.0,29706.0,"1,000,000+",Free,Teen,Entertainment,2018-07-16,3.1.4,4.4 and up,29706.0,False,0.0,0.7894736842105263
Comedy Central,ENTERTAINMENT,3.9,22378.0,"1,000,000+",Free,Teen,Entertainment,2018-07-08,11.45.0,4.4 and up,22378.0,False,0.0,0.525
BET NOW - Watch Shows,ENTERTAINMENT,4.2,14807.0,"1,000,000+",Free,Teen,Entertainment,2018-07-08,11.45.0,4.4 and up,14807.0,False,0.0,0.3611111111111111
FOX,ENTERTAINMENT,3.7,197774.0,"10,000,000+",Free,Mature 17+,Entertainment,2018-06-25,6.6.1,4.4 and up,197774.0,False,0.0,0.5641025641025641
Fandango Movies - Times + Tickets,ENTERTAINMENT,4.6,243747.0,"10,000,000+",Free,Teen,Entertainment,2018-08-02,Varies with device,Varies with device,243747.0,False,0.0,0.7121212121212122
Hamilton — The Official App,ENTERTAINMENT,4.5,1575.0,"100,000+",Free,Everyone,Entertainment,2018-07-13,2.3.2,5.0 and up,1575.0,False,0.0,0.5833333333333334
Funny Pics,ENTERTAINMENT,3.9,9941.0,"1,000,000+",Free,Teen,Entertainment,2017-07-07,Varies with device,Varies with device,9941.0,False,0.0,0.8666666666666667
Colorfy: Coloring Book for Adults - Free,ENTERTAINMENT,4.5,787177.0,"10,000,000+",Free,Everyone,Entertainment,2018-06-20,Varies with device,Varies with device,787177.0,False,0.0,0.6090225563909775
All Events in City,EVENTS,4.0,3782.0,"100,000+",Free,Everyone,Events,2018-06-12,8.4,4.0.3 and up,3782.0,False,0.0,0.92
DroidAdmin for Android - Advice,EVENTS,4.2,811.0,"10,000+",Free,Everyone,Events,2018-05-29,3.8,4.0 and up,811.0,False,0.0,0.4358974358974359
Happy Birthday Songs Offline,EVENTS,4.4,464.0,"100,000+",Free,Everyone,Events,2017-12-04,1.3,4.1 and up,464.0,False,0.0,0.8235294117647058
"Gametime - Tickets to Sports, Concerts, Theater",EVENTS,4.5,8800.0,"1,000,000+",Free,Everyone,Events,2018-07-17,11.1.1,5.0 and up,8800.0,False,0.0,0.8918918918918919
Goldstar: Live Event Tickets,EVENTS,4.5,1953.0,"100,000+",Free,Teen,Events,2018-08-01,Varies with device,Varies with device,1953.0,False,0.0,0.95
Citibanamex Movil,FINANCE,3.6,52306.0,"5,000,000+",Free,Everyone,Finance,2018-07-27,20.1.0,5.0 and up,52306.0,False,0.0,0.6153846153846154
Bualuang mBanking,FINANCE,4.0,48445.0,"5,000,000+",Free,Everyone,Finance,2018-07-16,2.6.0,4.0.3 and up,48445.0,False,0.0,0.3235294117647059
BBVA Spain,FINANCE,4.2,36746.0,"5,000,000+",Free,Everyone,Finance,2018-07-24,Varies with device,Varies with device,36746.0,False,0.0,0.8181818181818182
Ecobank Mobile Banking,FINANCE,4.0,12073.0,"1,000,000+",Free,Everyone,Finance,2018-05-25,3.3,4.2 and up,12073.0,False,0.0,0.4358974358974359
Banorte Movil,FINANCE,4.1,111632.0,"1,000,000+",Free,Everyone,Finance,2018-06-09,5.10.1.40699,4.4 and up,111632.0,False,0.0,0.6538461538461539
Credit Karma,FINANCE,4.7,706301.0,"10,000,000+",Free,Everyone,Finance,2018-07-31,Varies with device,Varies with device,706301.0,False,0.0,0.7714285714285715
BZWBK24 mobile,FINANCE,4.5,64959.0,"1,000,000+",Free,Everyone,Finance,2018-06-18,5.0.1,4.1 and up,64959.0,False,0.0,0.6086956521739131
"GCash - Buy Load, Pay Bills, Send Money",FINANCE,4.0,25508.0,"1,000,000+",Free,Everyone,Finance,2018-07-31,Varies with device,4.2 and up,25508.0,False,0.0,0.30303030303030304
Google Pay,FINANCE,4.2,347838.0,"100,000,000+",Free,Everyone,Finance,2018-07-26,2.70.206190089,Varies with device,347838.0,False,0.0,0.6923076923076923
"Even - organize your money, get paid early",FINANCE,4.8,12304.0,"100,000+",Free,Everyone,Finance,2018-08-02,6.0.16,5.0 and up,12304.0,False,0.0,0.6428571428571429
Digit Save Money Automatically,FINANCE,4.5,8188.0,"100,000+",Free,Everyone,Finance,2018-07-31,2.29.01,4.1 and up,8188.0,False,0.0,0.7321428571428571
Acorns - Invest Spare Change,FINANCE,4.3,45957.0,"1,000,000+",Free,Everyone,Finance,2018-07-31,Varies with device,Varies with device,45957.0,False,0.0,0.4
Google Pay,FINANCE,4.2,347838.0,"100,000,000+",Free,Everyone,Finance,2018-07-26,2.70.206190089,Varies with device,347838.0,False,0.0,0.6923076923076923
Expense IQ Money Manager,FINANCE,4.4,21570.0,"1,000,000+",Free,Everyone,Finance,2018-06-19,2.0.4,4.0 and up,21570.0,False,0.0,0.8709677419354839
Experian - Free Credit Report,FINANCE,4.6,23130.0,"1,000,000+",Free,Everyone,Finance,2018-07-12,2.1.4,4.2 and up,23130.0,False,0.0,0.6521739130434783
Branch,FINANCE,4.6,69973.0,"1,000,000+",Free,Everyone,Finance,2018-07-23,1.17.1,4.0 and up,69973.0,False,0.0,0.7
CreditWise from Capital One,FINANCE,4.6,26587.0,"1,000,000+",Free,Everyone,Finance,2018-07-19,1.18.0,4.4 and up,26587.0,False,0.0,0.7368421052631579
Credit Karma,FINANCE,4.7,706302.0,"10,000,000+",Free,Everyone,Finance,2018-07-31,Varies with device,Varies with device,706302.0,False,0.0,0.7714285714285715
Credit Sesame,FINANCE,4.3,25166.0,"1,000,000+",Free,Everyone,Finance,2018-07-25,3.1.16,4.1 and up,25166.0,False,0.0,0.5526315789473685
Fresh EBT - Food Stamp Balance,FINANCE,4.5,19870.0,"1,000,000+",Free,Everyone,Finance,2018-07-24,2.9.5,4.0.3 and up,19870.0,False,0.0,0.6176470588235294
CNBC: Breaking Business News & Live Market Data,FINANCE,4.2,24647.0,"1,000,000+",Free,Everyone,Finance,2018-07-13,Varies with device,Varies with device,24647.0,False,0.0,0.6756756756756757
Bloomberg Professional,FINANCE,4.1,3334.0,"500,000+",Free,Everyone,Finance,2018-07-23,Varies with device,Varies with device,3334.0,False,0.0,0.375
E*TRADE Mobile,FINANCE,3.9,10658.0,"1,000,000+",Free,Everyone,Finance,2018-08-02,6.8.2,4.4 and up,10658.0,False,0.0,0.6875
Fox Business,FINANCE,3.7,2594.0,"500,000+",Free,Everyone,Finance,2018-03-13,Varies with device,Varies with device,2594.0,False,0.0,0.6470588235294118
Digit Save Money Automatically,FINANCE,4.5,8188.0,"100,000+",Free,Everyone,Finance,2018-07-31,2.29.01,4.1 and up,8188.0,False,0.0,0.7321428571428571
Acorns - Invest Spare Change,FINANCE,4.3,45962.0,"1,000,000+",Free,Everyone,Finance,2018-07-31,Varies with device,Varies with device,45962.0,False,0.0,0.4
Current debit card and app made for teens,FINANCE,4.3,685.0,"50,000+",Free,Everyone,Finance,2018-08-03,3.0.22,4.4 and up,685.0,False,0.0,0.85
Betterment,FINANCE,4.4,3780.0,"100,000+",Free,Everyone,Finance,2018-08-03,6.0.6,5.0 and up,3780.0,False,0.0,0.625
Citizens Bank Mobile Banking,FINANCE,4.1,15192.0,"1,000,000+",Free,Everyone,Finance,2018-05-23,4.2.1,4.1 and up,15192.0,False,0.0,0.46153846153846156
GoBank,FINANCE,4.4,5950.0,"500,000+",Free,Everyone,Finance,2018-06-01,2.131,4.1 and up,5950.0,False,0.0,0.48717948717948717
BBVA Compass Banking,FINANCE,4.3,5905.0,"500,000+",Free,Everyone,Finance,2018-07-27,6.0.2,4.4 and up,5905.0,False,0.0,0.5862068965517241
BankMobile Vibe App,FINANCE,4.3,14627.0,"1,000,000+",Free,Everyone,Finance,2018-07-09,5.1,4.1 and up,14627.0,False,0.0,0.8260869565217391
ACE Elite,FINANCE,4.1,2898.0,"100,000+",Free,Everyone,Finance,2018-05-09,4.10.0,4.4 and up,2898.0,False,0.0,0.6666666666666666
Google Pay,FINANCE,4.2,347874.0,"100,000,000+",Free,Everyone,Finance,2018-07-26,2.70.206190089,Varies with device,347874.0,False,0.0,0.6923076923076923
Associated Credit Union Mobile,FINANCE,4.7,3290.0,"50,000+",Free,Everyone,Finance,2018-05-30,5.9.1.0,5.0 and up,3290.0,False,0.0,0.8571428571428571
Bank of America Mobile Banking,FINANCE,4.4,341090.0,"10,000,000+",Free,Everyone,Finance,2018-07-31,7.8.8,4.4 and up,341090.0,False,0.0,0.6875
Discover Mobile,FINANCE,4.6,87951.0,"5,000,000+",Free,Everyone,Finance,2018-07-23,9.7.0,4.1 and up,87951.0,False,0.0,0.0
Amex Mobile,FINANCE,4.3,24729.0,"1,000,000+",Free,Everyone,Finance,2018-08-03,6.7.0,5.0 and up,24729.0,False,0.0,0.5555555555555556
Citi Mobile®,FINANCE,4.0,78306.0,"5,000,000+",Free,Everyone,Finance,2018-07-31,9.9.0,4.4 and up,78306.0,False,0.0,0.5
Chase Mobile,FINANCE,4.6,1374549.0,"10,000,000+",Free,Everyone,Finance,2018-07-23,3.52,5.0 and up,1374549.0,False,0.0,0.575
HDFC Bank MobileBanking,FINANCE,4.2,208463.0,"10,000,000+",Free,Everyone,Finance,2018-07-26,Varies with device,Varies with device,208463.0,False,0.0,0.7142857142857143
Barclays US for Android,FINANCE,4.1,6998.0,"1,000,000+",Free,Everyone,Finance,2018-08-01,6.29.37589,5.0 and up,6998.0,False,0.0,0.375
Easy Recipes,FOOD_AND_DRINK,4.7,2707.0,"100,000+",Free,Everyone,Food & Drink,2018-05-15,2.12,4.0.3 and up,2707.0,False,0.0,0.575
Debonairs Pizza,FOOD_AND_DRINK,3.8,3320.0,"500,000+",Free,Everyone,Food & Drink,2018-08-04,1.9.117,4.0.3 and up,3320.0,False,0.0,0.5
Dunkin' Donuts,FOOD_AND_DRINK,4.2,68103.0,"1,000,000+",Free,Everyone,Food & Drink,2018-06-20,5.0.0,4.4 and up,68103.0,False,0.0,0.8421052631578947
Grubhub: Food Delivery,FOOD_AND_DRINK,4.5,155944.0,"5,000,000+",Free,Everyone,Food & Drink,2018-08-02,7.12,5.0 and up,155944.0,False,0.0,0.5263157894736842
Domino's Pizza USA,FOOD_AND_DRINK,4.7,1032935.0,"10,000,000+",Free,Everyone,Food & Drink,2018-07-20,Varies with device,Varies with device,1032935.0,False,0.0,0.7547169811320755
Dairy Queen,FOOD_AND_DRINK,3.7,731.0,"100,000+",Free,Everyone,Food & Drink,2018-07-25,2.1.0,4.1 and up,731.0,False,0.0,0.6666666666666666
Healthy Recipes Free,FOOD_AND_DRINK,4.0,1077.0,"100,000+",Free,Everyone,Food & Drink,2017-10-18,3.2.0,4.0.3 and up,1077.0,False,0.0,0.7948717948717948
